chr,start,end,gene_symbol,strand
chr19,17927321,17932383,INSL3,-
chr19,18169804,18209626,IL12RB1,-
chr19,18501953,18508415,LRRC25,-
chr19,18723681,18731849,TMEM59L,+
chr19,18893582,18902114,COMP,-
chr19,19322781,19363061,NCAN,+
chr19,19976638,20004293,ZNF253,+
chr19,20011721,20046382,ZNF93,+
chr19,20115226,20150277,ZNF682,-
chr19,20188802,20231977,ZNF90,+
chr19,20278022,20311299,ZNF486,+
chr19,20720797,20748626,ZNF737,-
chr19,20802744,20844402,ZNF626,-
chr19,21987750,22034870,ZNF43,-
chr19,22122567,22193745,ZNF208,-
chr19,22235249,22273905,ZNF257,+
chr19,22361902,22379753,ZNF676,-
chr19,22469251,22499978,ZNF729,+
chr19,22573898,22605148,ZNF98,-
chr19,22934984,22966973,ZNF99,-
chr19,23157684,23186010,ZNF728,-
chr19,23299776,23330014,ZNF730,+
chr19,23921996,23941693,ZNF681,-
chr19,30017490,30055226,VSTM2B,+
chr19,32079094,32084687,THEG5,+
chr19,33321416,33360683,SLC7A9,-
chr19,33699569,33716756,SLC7A10,-
chr19,34112860,34264414,CHST8,+
chr19,35081529,35085490,SCGB2B2,-
chr19,35521591,35531353,SCN1B,+
chr19,35606731,35615228,FXYD3,+
chr19,35615416,35626178,LGI4,-
chr19,35629692,35633959,FXYD1,+
chr19,35634153,35645205,FXYD7,+
chr19,35715703,35719628,FAM187B,-
chr19,35782988,35804710,MAG,+
chr19,35820071,35838264,CD22,+
chr19,35940616,35942669,FFAR2,+
chr19,36290891,36304201,PRODH2,-
chr19,36347809,36358048,KIRREL2,+
chr19,36395302,36399211,TYROBP,-
chr19,36874003,36909576,ZFP82,-
chr19,38810483,38819654,KCNK6,+
chr19,38924339,39078204,RYR1,+
chr19,39279849,39282394,LGALS7B,+
chr19,39574944,39602129,ACP7,+
chr19,39687603,39692522,NCCRP1,+
chr19,39786964,39789312,IFNL1,+
chr19,39818996,39826726,GMFG,-
chr19,40093168,40098114,LGALS13,+
chr19,40146533,40151287,LGALS16,+
chr19,40194945,40200088,LGALS14,+
chr19,40221892,40228669,CLC,-
chr19,40267233,40276775,LEUTX,+
chr19,40353962,40440533,FCGBP,-
chr19,40721964,40724306,TTC9B,-
chr19,41381343,41388657,CYP2A7,-
chr19,41497203,41524301,CYP2B6,+
chr19,41594355,41602100,CYP2A13,+
chr19,41620336,41634286,CYP2F1,+
chr19,41725103,41767672,AXL,+
chr19,42055885,42093197,CEACAM21,+
chr19,42125343,42133442,CEACAM4,-
chr19,42177234,42192206,CEACAM7,-
chr19,42212503,42234353,CEACAM5,+
chr19,42259427,42276113,CEACAM6,+
chr19,42300521,42315591,CEACAM3,+
chr19,42341147,42348736,LYPD4,-
chr19,42349085,42356398,DMRTC2,+
chr19,42590261,42636625,POU2F2,-
chr19,43084394,43099082,CEACAM8,-
chr19,43225793,43244668,PSG3,-
chr19,43256838,43269831,PSG8,-
chr19,43370612,43383974,PSG1,-
chr19,43406233,43422076,PSG6,-
chr19,43428283,43441330,PSG7,-
chr19,43511808,43530631,PSG11,-
chr19,43857810,43867324,CD177,+
chr19,43892762,43922767,TEX101,+
chr19,44080951,44086256,PINLYP,+
chr19,44220213,44224173,IRGC,+
chr19,44270684,44285409,KCNN4,-
chr19,44300078,44324808,LYPD5,-
chr19,44376514,44388116,ZNF404,-
chr19,44889807,44905777,ZNF285,-
chr19,44930422,44952766,ZNF229,-
chr19,45010210,45033548,CEACAM20,-
chr19,45202420,45213986,CEACAM16,+
chr19,45281125,45303903,CBLC,+
chr19,45445494,45448753,APOC4,+
chr19,45715878,45737469,EXOC3L2,-
chr19,46093021,46105466,GPR4,-
chr19,46236508,46267797,BHMG1,+
chr19,46623327,46627931,IGFL3,-
chr19,46651038,46664561,IGFL2,+
chr19,46800302,46846690,HIF3A,+
chr19,46994447,46999169,PNMAL2,-
chr19,47123724,47128354,PTGIR,-
chr19,47150868,47164395,DACT3,-
chr19,47835403,47845272,C5AR2,+
chr19,47931278,47975307,SLC8A2,-
chr19,48023941,48059113,ZNF541,-
chr19,48304499,48306861,TPRX1,-
chr19,48325096,48346587,CRX,+
chr19,48373722,48389654,SULT2A1,-
chr19,48471302,48495427,BSPH1,-
chr19,48497907,48528410,ELSPBP1,+
chr19,48532639,48547311,CABP5,-
chr19,49055428,49102684,SULT2B1,+
chr19,49258815,49261587,FGF21,+
chr19,49891474,49921256,CCDC155,+
chr19,49929687,49932075,GFY,+
chr19,49932654,49944808,SLC17A7,-
chr19,50452249,50464429,SIGLEC11,-
chr19,50655804,50666538,IZUMO2,-
chr19,50936159,50969583,MYBPC2,+
chr19,51152701,51162567,C19orf81,+
chr19,51322401,51327043,KLK1,-
chr19,51328544,51334779,KLK15,-
chr19,51358170,51364020,KLK3,+
chr19,51376688,51383823,KLK2,+
chr19,51446558,51456344,KLK5,-
chr19,51461886,51472929,KLK6,-
chr19,51479734,51487320,KLK7,-
chr19,51499263,51504958,KLK8,-
chr19,51505768,51512890,KLK9,-
chr19,51515999,51523431,KLK10,-
chr19,51525486,51531290,KLK11,-
chr19,51532347,51538148,KLK12,-
chr19,51558882,51568367,KLK13,-
chr19,51628136,51639520,SIGLEC9,+
chr19,51645557,51656783,SIGLEC7,+
chr19,51760963,51772582,SIGLECL1,+
chr19,51815101,51834102,IGLON5,+
chr19,51883162,51891210,LIM2,-
chr19,51891542,51893828,C19orf84,-
chr19,51954250,51961708,SIGLEC8,-
chr19,51981896,51993859,CEACAM18,+
chr19,51994480,52005043,SIGLEC12,-
chr19,52021072,52035110,SIGLEC6,-
chr19,52114755,52133727,SIGLEC5,-
chr19,52145805,52150132,SIGLEC14,-
chr19,52216364,52227245,HAS1,-
chr19,52249022,52255150,FPR1,-
chr19,52264452,52273779,FPR2,+
chr19,52298398,52329443,FPR3,+
chr19,52658124,52674896,ZNF836,-
chr19,52839497,52870376,ZNF610,+
chr19,52873169,52889048,ZNF880,+
chr19,52901120,52921657,ZNF528,+
chr19,52934666,52955192,ZNF534,+
chr19,52956828,53020131,ZNF578,+
chr19,53030908,53059303,ZNF808,+
chr19,53115616,53193834,ZNF83,-
chr19,53268065,53290044,ZNF600,-
chr19,53379424,53394599,ZNF320,-
chr19,53547990,53554380,ERVV-2,+
chr19,53569866,53590290,ZNF160,-
chr19,53611131,53636173,ZNF415,-
chr19,53641956,53662322,ZNF347,-
chr19,53666551,53696619,ZNF665,-
chr19,53738633,53758156,ZNF677,-
chr19,53792853,53794875,BIRC8,-
chr19,53868945,53889843,ZNF525,+
chr19,53970988,53997546,ZNF813,+
chr19,54024176,54083523,ZNF331,+
chr19,54135309,54140263,DPRX,+
chr19,54296837,54327657,NLRP12,-
chr19,54385437,54410901,PRKCG,+
chr19,54415990,54446969,CACNG7,+
chr19,54544078,54567207,VSTM1,-
chr19,54573200,54584634,TARM1,-
chr19,54754268,54761171,LILRB5,-
chr19,54777674,54785033,LILRB2,-
chr19,54844455,54850440,LILRA4,-
chr19,54865232,54882163,LAIR1,-
chr19,55014012,55021900,LAIR2,+
chr19,55084463,55099027,LILRA2,+
chr19,55105040,55113846,LILRA1,+
chr19,55128383,55149007,LILRB1,+
chr19,55174270,55181810,LILRB4,+
chr19,55235951,55248003,KIR3DL3,+
chr19,55249973,55264504,KIR2DL3,+
chr19,55281264,55295778,KIR2DL1,+
chr19,55315066,55325972,KIR2DL4,+
chr19,55327892,55342233,KIR3DL1,+
chr19,55344130,55360024,KIR2DS4,+
chr19,55361897,55378670,KIR3DL2,+
chr19,55385548,55402786,FCAR,+
chr19,55417507,55424439,NCR1,+
chr19,55434876,55458873,NLRP7,-
chr19,55476646,55512510,NLRP2,+
chr19,55692614,55720874,PTPRH,-
chr19,55866275,55874620,FAM71E2,-
chr19,55875749,55881831,IL11,-
chr19,55940104,55954230,SHISA7,-
chr19,56041099,56048435,SBK2,-
chr19,56052022,56056909,SBK3,-
chr19,56270506,56274541,RFPL4A,+
chr19,56296762,56348128,NLRP11,-
chr19,56347943,56393221,NLRP4,+
chr19,56403057,56443702,NLRP13,-
chr19,56459197,56499995,NLRP8,+
chr19,56511091,56573176,NLRP5,+
chr19,56687388,56697144,GALP,+
chr19,56701057,56704421,ZSCAN5B,-
chr19,56732671,56741768,ZSCAN5A,-
chr19,56950692,56988770,ZNF667,-
chr19,57019211,57041583,ZNF471,+
chr19,57050316,57068170,ZFP28,+
chr19,57154526,57168614,SMIM17,+
chr19,57174019,57183123,ZNF835,-
chr19,57285914,57352097,ZIM2,-
chr19,57321444,57352094,PEG3,-
chr19,57631508,57643294,USP29,+
chr19,57645463,57656570,ZIM3,-
chr19,57663093,57678856,DUXA,-
chr19,57742376,57746916,AURKC,+
chr19,58180302,58190520,ZSCAN4,+
chr19,58545433,58565999,ZSCAN1,+
chr19,58570606,58581123,ZNF135,+
chr2,38813,46588,FAM110C,-
chr2,946553,1371385,SNTG2,+
chr2,1417232,1546499,TPO,+
chr2,1792884,2335085,MYT1L,-
chr2,3705785,3750261,ALLC,+
chr2,3751181,3895001,DCDC2C,+
chr2,5832798,5841517,SOX11,+
chr2,6980683,7005950,CMPK2,-
chr2,7017795,7038363,RSAD2,+
chr2,7057522,7184310,RNF144A,+
chr2,10196925,10220538,CYS1,-
chr2,11052062,11054351,KCNF1,+
chr2,11273178,11286916,C2orf50,+
chr2,11674241,11782912,GREB1,+
chr2,11798303,11810329,NTSR2,-
chr2,11817704,11967535,LPIN1,+
chr2,14772806,14780170,FAM84A,+
chr2,16080019,16082371,MYCNOS,-
chr2,16080559,16087129,MYCN,+
chr2,16730726,16847134,FAM49A,-
chr2,17691850,17711681,RAD51AP2,-
chr2,17721806,17837706,VSNL1,+
chr2,18059113,18114225,KCNS3,+
chr2,18735988,18770846,NT5C1B-RDH14,-
chr2,18744136,18770846,NT5C1B,-
chr2,19551245,19558372,OSR1,-
chr2,20191812,20212455,MATN3,-
chr2,21224300,21266945,APOB,-
chr2,21346857,21367238,TDRD15,+
chr2,24397911,24414567,FAM228A,+
chr2,25264972,25382004,EFR3B,+
chr2,25383721,25391720,POMC,-
chr2,26531040,26541970,ADGRF3,-
chr2,26680070,26781566,OTOF,-
chr2,26785426,26802400,C2orf70,+
chr2,26804069,26864236,CIB4,-
chr2,26915580,26954066,KCNK3,+
chr2,27359714,27362332,PRR30,-
chr2,27371944,27375819,TCF23,+
chr2,27477439,27498685,SLC30A3,-
chr2,27498288,27504298,DNAJC5G,+
chr2,27719705,27746551,GCKR,+
chr2,28718937,28866654,PLB1,+
chr2,29204163,29275096,FAM179A,+
chr2,29284555,29297127,C2orf71,-
chr2,29415639,30144477,ALK,-
chr2,30945636,31030311,CAPN13,-
chr2,31133330,31361592,GALNT14,-
chr2,31395921,31440411,CAPN14,-
chr2,31557187,31637611,XDH,-
chr2,31749655,31806040,SRD5A2,-
chr2,33172368,33624576,LTBP1,+
chr2,33661415,33789798,RASGRP3,+
chr2,36923832,37041937,VIT,+
chr2,37394962,37415690,SULT6B1,-
chr2,38177586,38294285,RMDN2,+
chr2,39146503,39202590,ARHGEF33,+
chr2,39405687,39456729,CDKL4,-
chr2,39892637,39945103,TMEM178A,+
chr2,40339285,40739575,SLC8A1,-
chr2,42162507,42180943,C2orf91,-
chr2,44066102,44105605,ABCG8,+
chr2,45169036,45173216,SIX3,+
chr2,46706703,46711564,TMEM247,+
chr2,47596286,47614167,EPCAM,+
chr2,47747913,47797470,KCNK12,-
chr2,48757063,49003656,STON1-GTF2A1L,+
chr2,48844918,48906748,GTF2A1L,+
chr2,48913912,48982880,LHCGR,-
chr2,49189295,49381666,FSHR,-
chr2,50145642,51259674,NRXN1,-
chr2,54350314,54532437,ACYP2,+
chr2,54480314,54483409,TSPYL6,-
chr2,54952148,55199157,EML6,+
chr2,56093096,56151298,EFEMP1,-
chr2,56411257,56613309,CCDC85A,+
chr2,58134785,58387055,VRK2,+
chr2,63348517,63665141,WDPCP,-
chr2,68592321,68624585,PLEK,+
chr2,68870719,68882708,PROKR1,+
chr2,68961912,69053965,ARHGAP25,+
chr2,69088047,69098649,BMP10,-
chr2,69172363,69180102,GKN2,-
chr2,69201704,69208112,GKN1,+
chr2,71004441,71017775,FIGLA,-
chr2,71035774,71047732,CLEC4F,-
chr2,71057342,71062953,CD207,-
chr2,71680752,71913893,DYSF,+
chr2,73518056,73520829,EGR4,-
chr2,74011315,74044274,C2orf78,+
chr2,74120092,74146780,ACTG2,+
chr2,74741595,74744275,TLX2,+
chr2,74785009,74875465,M1AP,-
chr2,75273589,75426645,TACR1,-
chr2,75719443,75796848,EVA1A,-
chr2,76974848,77749559,LRRTM4,-
chr2,79252811,79255630,REG3G,+
chr2,79312148,79315150,REG1B,-
chr2,79347583,79350545,REG1A,+
chr2,79384131,79386880,REG3A,-
chr2,79740059,80875993,CTNNA2,+
chr2,80529002,80531487,LRRTM1,-
chr2,84743578,85046713,DNAH6,+
chr2,85048789,85108369,TRABD2A,-
chr2,85921413,85925974,GNLY,+
chr2,85980908,86018506,ATOH8,+
chr2,86441115,86565206,REEP1,-
chr2,87042459,87089047,CD8B,-
chr2,87144737,87241099,RGPD1,+
chr2,87237586,87248969,PLGLB1,-
chr2,88047605,88058995,PLGLB2,+
chr2,88056716,88125286,RGPD2,-
chr2,88367298,88412903,SMYD1,+
chr2,88422500,88427650,FABP1,-
chr2,88469813,88486156,THNSL2,+
chr2,88747725,88752053,FOXI3,-
chr2,88824168,88829103,TEX37,+
chr2,95537177,95542574,TEKT4,+
chr2,95691399,95719737,MAL,+
chr2,95940195,95957056,PROM2,+
chr2,95963071,96051825,KCNIP3,+
chr2,96142714,96150479,TRIM43B,-
chr2,96257765,96265519,TRIM43,+
chr2,96789588,96804175,ASTL,-
chr2,97163379,97171122,NEURL3,-
chr2,97541618,97652301,FAM178B,-
chr2,98330030,98356323,ZAP70,+
chr2,98703594,98929410,VWA3B,+
chr2,98962617,99015064,CNGA3,+
chr2,99235568,99347589,MGAT4A,-
chr2,99410308,99552684,KIAA1211L,-
chr2,99858708,99871570,LYG2,-
chr2,100163714,100759037,AFF3,-
chr2,101086943,101099742,NMS,+
chr2,101964815,102003965,CREG2,-
chr2,102013822,102091165,RFX8,-
chr2,102608305,102644885,IL1R2,+
chr2,102686835,102796334,IL1R1,+
chr2,102803432,102855811,IL1RL2,+
chr2,102927961,102968497,IL1RL1,+
chr2,103035249,103069025,IL18RAP,+
chr2,103089761,103150431,SLC9A4,+
chr2,103235992,103327809,SLC9A2,+
chr2,103378489,103434138,TMEM182,+
chr2,106682112,106694611,C2orf40,+
chr2,107021135,107084801,RGPD3,-
chr2,107418055,107503563,ST6GAL2,-
chr2,108443387,108509000,RGPD4,+
chr2,108602969,108630444,SLC5A7,+
chr2,108856447,108881807,SULT1C3,+
chr2,109745996,110262213,SH3RF3,+
chr2,110656008,110664033,LIMS3,+
chr2,110841446,110874143,MALL,-
chr2,111222627,111230652,LIMS4,-
chr2,111490149,111875799,ACOXL,+
chr2,112895961,112945791,FBLN7,+
chr2,113531491,113542975,IL1A,-
chr2,113587336,113594356,IL1B,-
chr2,113670547,113676459,IL37,+
chr2,113735595,113743249,IL36G,+
chr2,113763037,113765621,IL36A,+
chr2,113779667,113810444,IL36B,-
chr2,113816214,113822321,IL36RN,+
chr2,113825546,113833427,IL1F10,+
chr2,113875469,113891593,IL1RN,+
chr2,113931559,113960677,PSD4,+
chr2,113973573,114036498,PAX8,-
chr2,115199934,116603328,DPP10,+
chr2,119599746,119605759,EN1,-
chr2,119699744,119752236,MARCO,+
chr2,119913818,119916471,C1QL2,-
chr2,120197418,120282028,SCTR,-
chr2,120302007,120414237,CFAP221,+
chr2,121103717,121109384,INHBB,+
chr2,121974162,122042778,TFCP2L1,-
chr2,124782863,125672954,CNTNAP5,+
chr2,127656461,127659673,LOC101929926,+
chr2,128293377,128395303,MYO7B,+
chr2,128395995,128439360,LIMS2,-
chr2,130831107,130886795,POTEF,-
chr2,131220388,131266808,POTEI,-
chr2,131278666,131285565,CFC1B,+
chr2,131349737,131357148,CFC1,-
chr2,131369105,131415610,POTEJ,+
chr2,131513076,131525707,AMER3,+
chr2,131975923,132022416,POTEE,+
chr2,133174146,133404169,GPR39,+
chr2,133400852,133429152,LYPD1,-
chr2,133429371,134326031,NCKAP5,-
chr2,135213329,135476571,TMEM163,-
chr2,135596185,135659604,ACMSD,+
chr2,135722060,135782248,MAP3K19,-
chr2,137523131,138435282,THSD7B,+
chr2,138721807,138773934,HNMT,+
chr2,139426726,139537811,NXPH2,-
chr2,143635194,143799885,KYNU,+
chr2,143886898,144525921,ARHGAP15,+
chr2,144703580,145052060,GTDC1,-
chr2,149632791,149883273,KIF5C,+
chr2,149894980,150071772,LYPD6B,+
chr2,152214105,152236562,TNFAIP6,+
chr2,152341852,152591001,NEB,-
chr2,154800906,155310489,GALNT13,+
chr2,155555092,155714864,KCNJ3,+
chr2,158114109,158175003,GALNT5,+
chr2,158175124,158184225,ERMN,-
chr2,158271130,158300604,CYTIP,-
chr2,158383278,158485399,ACVR1C,-
chr2,158592957,158732374,ACVR1,-
chr2,158851690,158992666,UPP2,+
chr2,159651828,159672497,DAPL1,+
chr2,160659865,160761267,LY75,-
chr2,160797259,160919126,PLA2R1,-
chr2,160956176,161056824,ITGB6,-
chr2,162480844,162841786,SLC4A10,+
chr2,162848754,162931052,DPP4,-
chr2,162999378,163008914,GCG,-
chr2,163027193,163100067,FAP,-
chr2,163123588,163175218,IFIH1,-
chr2,163175272,163219618,GCA,+
chr2,163227916,163695257,KCNH7,-
chr2,165349322,165478360,GRB14,-
chr2,165754708,165812035,SLC38A11,-
chr2,165944029,166060577,SCN3A,-
chr2,166095911,166248820,SCN2A,+
chr2,166604312,166650803,GALNT3,-
chr2,166845669,167005642,SCN1A,-
chr2,167260082,167343481,SCN7A,-
chr2,167744996,168116263,XIRP2,+
chr2,168675181,168727366,B3GALT1,+
chr2,169757749,169766510,G6PC2,+
chr2,169779448,169887833,ABCB11,-
chr2,169923544,169952677,DHRS9,+
chr2,171034654,171511674,MYO3B,+
chr2,171571856,171574498,SP5,+
chr2,171640295,171655481,ERICH2,+
chr2,173600524,173917621,RAPGEF4,+
chr2,175612319,175629200,CHRNA1,-
chr2,176944834,176948690,EVX2,-
chr2,178487976,178973066,PDE11A,-
chr2,179609131,179672150,TTN,-
chr2,179694483,179914786,CCDC141,-
chr2,179966418,180129350,SESTD1,-
chr2,180306708,180610769,ZNF385B,-
chr2,182540832,182545392,NEUROD1,-
chr2,182850550,182996109,PPP1R1C,+
chr2,183004761,183387572,PDE1A,-
chr2,187692206,187713897,ZSWIM2,-
chr2,188328956,188419232,TFPI,-
chr2,189598464,189654831,DIRC1,-
chr2,189839098,189877472,COL3A1,+
chr2,189896640,190044605,COL5A2,-
chr2,190920425,190927455,MSTN,-
chr2,191208195,191236391,INPP1,+
chr2,191273080,191367041,MFSD6,+
chr2,191894301,192016322,STAT4,-
chr2,192699030,192712006,SDPR,-
chr2,197063973,197226848,HECW2,-
chr2,197669138,197675000,C2orf66,-
chr2,198591602,198651036,BOLL,-
chr2,198669425,199014608,PLCL1,+
chr2,201173672,201346986,SPATS2L,+
chr2,202125222,202152434,CASP8,+
chr2,202152993,202222121,ALS2CR12,-
chr2,202671151,202760273,CDK15,+
chr2,203684327,203693957,ICA1L,-
chr2,204571197,204603635,CD28,+
chr2,204732510,204738683,CTLA4,+
chr2,204801470,204826300,ICOS,+
chr2,205410515,206484886,PARD3B,+
chr2,207040039,207082771,GPR1,-
chr2,207308367,207485854,ADAM23,+
chr2,207508950,207514078,LOC200726,+
chr2,207516344,207583120,DYTN,-
chr2,207804277,207834198,CPO,+
chr2,209007296,209010877,CRYGB,-
chr2,209025463,209028297,CRYGA,-
chr2,209030070,209054773,C2orf80,-
chr2,209271554,209359231,PTH2R,+
chr2,210288770,210598834,MAP2,+
chr2,210636716,210864024,UNC80,+
chr2,211154867,211179895,MYL1,-
chr2,211421322,211543831,CPS1,+
chr2,212240441,213403352,ERBB4,-
chr2,213864407,214015058,IKZF2,-
chr2,215276291,215443676,VWC2L,+
chr2,215796265,216003151,ABCA12,-
chr2,217122584,217236750,43528,-
chr2,218664511,218784959,TNS1,-
chr2,218933737,218955304,RUFY4,+
chr2,218990012,219001976,CXCR2,+
chr2,219027567,219031716,CXCR1,-
chr2,219687105,219696512,PRKAG3,-
chr2,219724545,219738954,WNT6,+
chr2,219745254,219758651,WNT10A,+
chr2,219845808,219850379,FEV,-
chr2,219854911,219858127,CRYBA2,-
chr2,219867567,219906273,CFAP65,-
chr2,220154344,220174295,PTPRN,-
chr2,220192130,220197899,RESP18,-
chr2,220283098,220291461,DES,+
chr2,223288770,223427341,SGPP2,+
chr2,223536456,223574649,MOGAT1,+
chr2,223916647,223920355,KCNE4,+
chr2,224461657,224467217,SCG2,-
chr2,224839764,224904036,SERPINE2,-
chr2,225243414,225266711,FAM124B,-
chr2,225629806,225907330,DOCK10,-
chr2,226265601,226518734,NYAP2,+
chr2,227596032,227663506,IRS1,-
chr2,227867426,228029275,COL4A4,-
chr2,228029280,228179508,COL4A3,+
chr2,228474805,228498036,C2orf83,-
chr2,228549925,228582745,SLC19A3,-
chr2,228678557,228682280,CCL20,+
chr2,228736091,228789060,DAW1,+
chr2,228844669,229046361,SPHKAP,-
chr2,229888688,230136057,PID1,-
chr2,230222344,230579286,DNER,-
chr2,231033633,231084827,SP110,-
chr2,231090444,231177930,SP140,+
chr2,231191893,231268445,SP140L,+
chr2,231280870,231410317,SP100,+
chr2,231772042,231789941,GPR55,-
chr2,231860838,231871999,SPATA3,+
chr2,232260334,232265875,B3GNT7,+
chr2,232387870,232395182,NMUR1,-
chr2,233243243,233247599,ALPP,+
chr2,233271551,233275424,ALPPL2,+
chr2,233320821,233325455,ALPI,+
chr2,233344536,233352569,ECEL1,-
chr2,233743395,233877951,NGEF,-
chr2,233897381,233899767,NEU2,+
chr2,233924676,234116549,INPP5D,+
chr2,234216308,234255701,SAG,+
chr2,234526290,234681945,UGT1A8,+
chr2,234545122,234681951,UGT1A10,+
chr2,234580543,234681951,UGT1A9,+
chr2,234590583,234681945,UGT1A7,+
chr2,234600320,234681945,UGT1A6,+
chr2,234621637,234681945,UGT1A5,+
chr2,234627437,234681945,UGT1A4,+
chr2,234637772,234681945,UGT1A3,+
chr2,234668918,234681945,UGT1A1,+
chr2,234826042,234928166,TRPM8,+
chr2,234959345,234985776,SPP2,+
chr2,237073878,237076652,GBX2,-
chr2,237232789,237416178,IQCA1,-
chr2,237478379,237490997,ACKR3,+
chr2,238232654,238322850,COL6A3,-
chr2,238395052,238463961,MLPH,+
chr2,238482964,238499769,RAB17,-
chr2,238707387,238751451,RBM44,+
chr2,239047362,239061547,KLHL30,+
chr2,239756672,239832244,TWIST2,+
chr2,241564661,241570676,GPR35,+
chr2,241615834,241622317,AQP12B,-
chr2,241631261,241637900,AQP12A,+
chr2,241808161,241818536,AGXT,+
chr2,241825464,241835573,C2orf54,-
chr2,242792032,242801058,PDCD1,-
chr2,242811885,242815482,RTP5,+
chr20,68312,77214,DEFB125,+
chr20,123193,126392,DEFB126,+
chr20,207898,210527,DEFB129,+
chr20,238376,241737,DEFB132,+
chr20,584636,590910,TCF15,-
chr20,642239,656823,SCRT2,-
chr20,740723,749228,SLC52A3,-
chr20,816710,826922,FAM110A,+
chr20,850541,896977,ANGPT4,-
chr20,939094,982907,RSPO4,-
chr20,1184097,1188918,C20orf202,+
chr20,1290552,1294317,SDCBP2,-
chr20,1455235,1472233,SIRPB2,-
chr20,1514896,1538343,SIRPD,-
chr20,1545028,1600740,SIRPB1,-
chr20,1609797,1638425,SIRPG,-
chr20,1959401,1974931,PDYN,-
chr20,2276612,2321725,TGM3,+
chr20,2361553,2413399,TGM6,+
chr20,2517252,2622430,TMC2,+
chr20,2774714,2781292,CPXM1,-
chr20,2796947,2800930,TMEM239,+
chr20,3063201,3065370,AVP,-
chr20,3648611,3663337,ADAM33,-
chr20,3667616,3687775,SIGLEC1,-
chr20,4201277,4229659,ADRA1D,-
chr20,4702499,4709108,PRND,+
chr20,4760669,4804291,RASSF2,-
chr20,5281845,5297378,PROKR2,-
chr20,5891973,5906007,CHGB,+
chr20,6055491,6104191,FERMT1,-
chr20,7863630,7921093,HAO1,-
chr20,9049700,9461463,PLCB4,+
chr20,9495004,9511171,LAMP5,+
chr20,9518036,9819687,PAK5,-
chr20,10015646,10037410,ANKEF1,+
chr20,10199445,10288068,SNAP25,+
chr20,12989626,13147411,SPTLC3,+
chr20,13202417,13281297,ISM1,+
chr20,13830043,13971265,SEL1L2,-
chr20,15177503,16033842,MACROD2,+
chr20,16728997,16732809,OTOR,+
chr20,17206751,17465223,PCSK2,+
chr20,17474549,17539605,BFSP1,-
chr20,17674319,17716517,BANF2,+
chr20,18004795,18038526,OVOL2,-
chr20,18789994,18810847,C20orf78,-
chr20,19193289,19703541,SLC24A3,+
chr20,19867164,19983103,RIN2,+
chr20,20037289,20152977,CFAP61,+
chr20,20348764,20351593,INSM1,+
chr20,20370271,20693266,RALGAPA2,-
chr20,21686296,21699124,PAX1,+
chr20,22561641,22566101,FOXA2,-
chr20,23026269,23030301,THBD,-
chr20,23059992,23066977,CD93,-
chr20,23420321,23425567,CSTL1,+
chr20,23431040,23433482,CST11,-
chr20,23471737,23476655,CST8,+
chr20,23545368,23549386,CST9L,-
chr20,23583046,23586610,CST9,-
chr20,23666276,23669662,CST4,-
chr20,23728189,23731574,CST1,-
chr20,23804403,23807312,CST2,-
chr20,23856571,23860380,CST5,-
chr20,23965689,23969416,GGTLC1,-
chr20,24449834,24647253,SYNDIG1,+
chr20,25051520,25063015,VSX1,-
chr20,29891014,29896388,DEFB116,-
chr20,29956420,29961726,DEFB118,+
chr20,29964965,29978452,DEFB119,-
chr20,29992647,30000641,DEFB121,-
chr20,30028321,30038060,DEFB123,+
chr20,30053308,30060816,DEFB124,-
chr20,30063090,30072708,REM1,+
chr20,30225690,30232800,COX4I2,+
chr20,30435439,30458467,DUSP15,-
chr20,30555804,30586256,XKR7,+
chr20,30598244,30619984,CCM2L,+
chr20,30639990,30689659,HCK,+
chr20,31219426,31239783,C20orf203,-
chr20,31571580,31592239,SUN5,-
chr20,31595383,31611515,BPIFB2,+
chr20,31619453,31631853,BPIFB6,+
chr20,31643136,31661443,BPIFB3,+
chr20,31749653,31769223,BPIFA2,+
chr20,31805115,31815612,BPIFA3,+
chr20,31823801,31831115,BPIFA1,+
chr20,31870940,31897684,BPIFB1,+
chr20,34021144,34025970,GDF5,-
chr20,34556502,34618622,CNBD2,+
chr20,34679425,34820721,EPB41L1,+
chr20,34894244,35157040,DLGAP4,+
chr20,36755788,36794980,TGM2,-
chr20,36838906,36889174,KIAA1755,-
chr20,36932551,36965905,BPI,+
chr20,36974813,37005653,LBP,+
chr20,37230576,37279295,ARHGAP40,+
chr20,37353104,37358015,SLC32A1,+
chr20,39609400,39654015,LOC100128988,+
chr20,40701391,41818557,PTPRT,-
chr20,42187634,42214273,SGK2,+
chr20,42543491,42698256,TOX2,+
chr20,42740336,42816218,JPH2,-
chr20,42965797,42979432,R3HDML,+
chr20,42984440,43061485,HNF4A,+
chr20,43738092,43743813,WFDC5,-
chr20,43835604,43838414,SEMG1,+
chr20,43850009,43853099,SEMG2,+
chr20,43880879,43883205,SLPI,-
chr20,43922085,43937169,MATN4,-
chr20,43935482,43946464,RBPJL,+
chr20,44098393,44110172,WFDC2,+
chr20,44141100,44144264,SPINT3,-
chr20,44162835,44168134,WFDC6,-
chr20,44164918,44176065,EPPIN-WFDC6,-
chr20,44169264,44176065,EPPIN,-
chr20,44179790,44207965,WFDC8,-
chr20,44236577,44259907,WFDC9,-
chr20,44277201,44298878,WFDC11,-
